Cement, Blast Furnace Slag, Fly Ash, Water, Superplasticizer, Coarse Aggregate, Fine Aggregate, Age (day), Concrete compressive strength (MPa) 
145.000000,0.000000,179.000000,202.000000,8.000000,824.000000,869.000000,28.000000,10.540000
313.000000,0.000000,0.000000,178.000000,8.000000,1000.000000,822.000000,28.000000,25.100000
136.000000,162.000000,126.000000,172.000000,10.000000,923.000000,764.000000,28.000000,29.070000
155.000000,0.000000,143.000000,193.000000,9.000000,877.000000,868.000000,28.000000,9.740000
255.000000,99.000000,77.000000,189.000000,6.000000,919.000000,749.000000,28.000000,33.800000
162.000000,207.000000,172.000000,216.000000,10.000000,822.000000,638.000000,28.000000,39.840000
136.000000,196.000000,98.000000,199.000000,6.000000,847.000000,783.000000,28.000000,26.970000
164.000000,163.000000,128.000000,197.000000,8.000000,961.000000,641.000000,28.000000,27.230000
162.000000,214.000000,164.000000,202.000000,10.000000,820.000000,680.000000,28.000000,30.650000
157.000000,214.000000,152.000000,200.000000,9.000000,819.000000,704.000000,28.000000,33.050000
149.000000,153.000000,194.000000,192.000000,8.000000,935.000000,623.000000,28.000000,24.580000
135.000000,105.000000,193.000000,196.000000,6.000000,965.000000,643.000000,28.000000,21.910000
159.000000,209.000000,161.000000,201.000000,7.000000,848.000000,669.000000,28.000000,30.880000
144.000000,15.000000,195.000000,176.000000,6.000000,1021.000000,709.000000,28.000000,15.340000
154.000000,174.000000,185.000000,228.000000,7.000000,845.000000,612.000000,28.000000,24.340000
167.000000,187.000000,195.000000,185.000000,7.000000,898.000000,636.000000,28.000000,23.890000
184.000000,86.000000,190.000000,213.000000,6.000000,923.000000,623.000000,28.000000,22.930000
156.000000,178.000000,187.000000,221.000000,7.000000,854.000000,614.000000,28.000000,29.410000
236.900000,91.700000,71.500000,246.900000,6.000000,852.900000,695.400000,28.000000,28.630000
313.300000,0.000000,113.000000,178.500000,8.000000,1001.900000,688.700000,28.000000,36.800000
154.800000,183.400000,0.000000,193.300000,9.100000,1047.400000,696.700000,28.000000,18.290000
145.900000,230.500000,0.000000,202.500000,3.400000,827.000000,871.800000,28.000000,32.720000
296.000000,0.000000,106.700000,221.400000,10.500000,819.200000,778.400000,28.000000,31.420000
133.100000,210.200000,0.000000,195.700000,3.100000,949.400000,795.300000,28.000000,28.940000
313.300000,145.000000,0.000000,178.500000,8.000000,867.200000,824.000000,28.000000,40.930000
151.600000,0.000000,111.900000,184.400000,7.900000,992.000000,815.900000,28.000000,12.180000
153.100000,145.000000,113.000000,178.500000,8.000000,1001.900000,688.700000,28.000000,25.560000
139.900000,132.600000,103.300000,200.300000,7.400000,916.000000,753.400000,28.000000,36.440000
149.500000,236.000000,0.000000,175.800000,12.600000,846.800000,892.700000,28.000000,32.960000
299.800000,0.000000,119.800000,211.500000,9.900000,878.200000,727.600000,28.000000,23.840000
153.100000,145.000000,113.000000,178.500000,8.000000,867.200000,824.000000,28.000000,26.230000
148.100000,0.000000,136.600000,158.100000,16.100000,1001.800000,830.100000,28.000000,17.960000
326.500000,0.000000,137.900000,199.000000,10.800000,801.100000,792.500000,28.000000,38.630000
152.700000,144.700000,0.000000,178.100000,8.000000,999.700000,822.200000,28.000000,19.010000
261.900000,110.500000,86.100000,195.400000,5.000000,895.200000,732.600000,28.000000,33.720000
158.400000,0.000000,194.900000,219.700000,11.000000,897.700000,712.900000,28.000000,8.540000
150.700000,0.000000,185.300000,166.700000,15.600000,1074.500000,678.000000,28.000000,13.460000
272.600000,0.000000,89.600000,198.700000,10.600000,931.300000,762.200000,28.000000,32.250000
149.000000,117.600000,91.700000,182.900000,7.100000,953.400000,780.300000,28.000000,23.520000
143.000000,169.400000,142.700000,190.700000,8.400000,967.400000,643.500000,28.000000,29.730000
259.900000,100.600000,78.400000,170.600000,10.400000,935.700000,762.900000,28.000000,49.770000
312.900000,160.500000,0.000000,177.600000,9.600000,916.600000,759.500000,28.000000,52.450000
284.000000,119.700000,0.000000,168.300000,7.200000,970.400000,794.200000,28.000000,40.930000
336.500000,0.000000,0.000000,181.900000,3.400000,985.800000,816.800000,28.000000,44.870000
144.800000,0.000000,133.600000,180.800000,11.100000,979.500000,811.500000,28.000000,13.200000
150.000000,236.800000,0.000000,173.800000,11.900000,1069.300000,674.800000,28.000000,37.430000
143.700000,170.200000,132.600000,191.600000,8.500000,814.100000,805.300000,28.000000,29.870000
330.500000,169.600000,0.000000,194.900000,8.100000,811.000000,802.300000,28.000000,56.620000
154.800000,0.000000,142.800000,193.300000,9.100000,1047.400000,696.700000,28.000000,12.460000
154.800000,183.400000,0.000000,193.300000,9.100000,877.200000,867.700000,28.000000,23.790000
134.700000,0.000000,165.700000,180.200000,10.000000,961.000000,804.900000,28.000000,13.290000
266.200000,112.300000,87.500000,177.900000,10.400000,909.700000,744.500000,28.000000,39.420000
314.000000,145.300000,113.200000,178.900000,8.000000,869.100000,690.200000,28.000000,46.230000
312.700000,144.700000,0.000000,127.300000,8.000000,999.700000,822.200000,28.000000,44.520000
145.700000,172.600000,0.000000,181.900000,3.400000,985.800000,816.800000,28.000000,23.740000
143.800000,136.300000,106.200000,178.100000,7.500000,941.500000,774.300000,28.000000,26.150000
148.100000,0.000000,182.100000,181.400000,15.000000,838.900000,884.300000,28.000000,15.530000
277.000000,116.800000,91.000000,190.600000,7.000000,946.500000,665.600000,28.000000,43.580000
298.100000,0.000000,107.500000,163.600000,12.800000,953.200000,784.000000,28.000000,35.870000
313.300000,145.000000,0.000000,178.500000,8.000000,1001.900000,688.700000,28.000000,41.050000
155.200000,183.900000,143.200000,193.800000,9.200000,879.600000,698.500000,28.000000,28.990000
289.000000,133.700000,0.000000,194.900000,5.500000,924.100000,760.100000,28.000000,46.250000
147.800000,175.100000,0.000000,171.200000,2.200000,1000.000000,828.500000,28.000000,26.920000
145.400000,0.000000,178.900000,201.700000,7.800000,824.000000,868.700000,28.000000,10.540000
312.700000,0.000000,0.000000,178.100000,8.000000,999.700000,822.200000,28.000000,25.100000
136.400000,161.600000,125.800000,171.600000,10.400000,922.600000,764.400000,28.000000,29.070000
154.800000,0.000000,142.800000,193.300000,9.100000,877.200000,867.700000,28.000000,9.740000
255.300000,98.800000,77.000000,188.600000,6.500000,919.000000,749.300000,28.000000,33.800000
272.800000,105.100000,81.800000,209.700000,9.000000,904.000000,679.700000,28.000000,37.170000
162.000000,190.100000,148.100000,178.800000,18.800000,838.100000,741.400000,28.000000,33.760000
153.600000,144.200000,112.300000,220.100000,10.100000,923.200000,657.900000,28.000000,16.500000
146.500000,114.600000,89.300000,201.900000,8.800000,860.000000,829.500000,28.000000,19.990000
151.800000,178.100000,138.700000,167.500000,18.300000,944.000000,694.600000,28.000000,36.350000
309.900000,142.800000,111.200000,167.800000,22.100000,913.900000,651.200000,28.000000,38.220000
143.600000,0.000000,174.900000,158.400000,17.900000,942.700000,844.500000,28.000000,15.420000
303.600000,139.900000,0.000000,213.500000,6.200000,895.500000,722.500000,28.000000,33.420000
374.300000,0.000000,0.000000,190.200000,6.700000,1013.200000,730.400000,28.000000,39.060000
158.600000,148.900000,116.000000,175.100000,15.000000,953.300000,719.700000,28.000000,27.680000
152.600000,238.700000,0.000000,200.000000,6.300000,1001.800000,683.900000,28.000000,26.860000
310.000000,142.800000,0.000000,167.900000,10.000000,914.300000,804.000000,28.000000,45.300000
304.800000,0.000000,99.600000,196.000000,9.800000,959.400000,705.200000,28.000000,30.120000
150.900000,0.000000,183.900000,166.600000,11.600000,991.200000,772.200000,28.000000,15.570000
141.900000,166.600000,129.700000,173.500000,10.900000,882.600000,785.300000,28.000000,44.610000
297.800000,137.200000,106.900000,201.300000,6.000000,878.400000,655.300000,28.000000,53.520000
321.300000,164.200000,0.000000,190.500000,4.600000,870.000000,774.000000,28.000000,57.220000
366.000000,187.000000,0.000000,191.300000,6.600000,824.300000,756.900000,28.000000,65.910000
279.800000,128.900000,100.400000,172.400000,9.500000,825.100000,804.900000,28.000000,52.830000
252.100000,97.100000,75.600000,193.800000,8.300000,835.500000,821.400000,28.000000,33.400000
164.600000,0.000000,150.400000,181.600000,11.700000,1023.300000,728.900000,28.000000,18.030000
155.600000,243.500000,0.000000,180.300000,10.700000,1022.000000,697.700000,28.000000,37.360000
160.200000,188.000000,146.400000,203.200000,11.300000,828.700000,709.700000,28.000000,35.310000
298.100000,0.000000,107.000000,186.400000,6.100000,879.000000,815.200000,28.000000,42.640000
317.900000,0.000000,126.500000,209.700000,5.700000,860.500000,736.600000,28.000000,40.060000
287.300000,120.500000,93.900000,187.600000,9.200000,904.400000,695.900000,28.000000,43.800000
325.600000,166.400000,0.000000,174.000000,8.900000,881.600000,790.000000,28.000000,61.240000
355.900000,0.000000,141.600000,193.300000,11.000000,801.400000,778.400000,28.000000,40.870000
132.000000,206.500000,160.900000,178.900000,5.500000,866.900000,735.600000,28.000000,33.310000
322.500000,148.600000,0.000000,185.800000,8.500000,951.000000,709.500000,28.000000,52.430000
164.200000,0.000000,200.100000,181.200000,12.600000,849.300000,846.000000,28.000000,15.090000
313.800000,0.000000,112.600000,169.900000,10.100000,925.300000,782.900000,28.000000,38.460000
321.400000,0.000000,127.900000,182.500000,11.500000,870.100000,779.700000,28.000000,37.270000
139.700000,163.900000,127.700000,236.700000,5.800000,868.600000,655.600000,28.000000,35.230000
288.400000,121.000000,0.000000,177.400000,7.000000,907.900000,829.500000,28.000000,42.140000
298.200000,0.000000,107.000000,209.700000,11.100000,879.600000,744.200000,28.000000,31.880000
264.500000,111.000000,86.500000,195.500000,5.900000,832.600000,790.400000,28.000000,41.540000
159.800000,250.000000,0.000000,168.400000,12.200000,1049.300000,688.200000,28.000000,39.460000
166.000000,259.700000,0.000000,183.200000,12.700000,858.800000,826.800000,28.000000,37.920000
276.400000,116.000000,90.300000,179.600000,8.900000,870.100000,768.300000,28.000000,44.280000
322.200000,0.000000,115.600000,196.000000,10.400000,817.900000,813.400000,28.000000,31.180000
148.500000,139.400000,108.600000,192.700000,6.100000,892.400000,780.000000,28.000000,23.700000
159.100000,186.700000,0.000000,175.600000,11.300000,989.600000,788.900000,28.000000,32.770000
260.900000,100.500000,78.300000,200.600000,8.600000,864.500000,761.500000,28.000000,32.400000
